employee_id,gender,ethnicity,age,disability_status,lgbtq_status,minority_status,veteran_status,division,manager,hire_year,performance_rating,salary,attrition
3462,Male,Asian,42,,,,,Operations,No,2020,3.35,54984.19,False
3463,Female,White,53,,,,,HR,No,2023,2.88,55621.71,False
3464,Female,White,31,,,,,HR,No,2023,4.83,68914.75,False
3465,Male,White,29,,,,,Sales,No,2023,3.2,63013.62,False
3466,Male,Asian,39,,,,,HR,No,2021,4.06,59644.77,False
3467,Male,Asian,41,,,,,HR,No,2022,2.0,24474.08,False
3468,Female,White,30,,,,,Operations,No,2021,4.44,60030.56,False
3469,Female,White,33,,,,,RD,No,2022,4.34,34584.7,False
3470,Male,White,32,,,,,RD,No,2020,3.58,46685.74,False
3471,Male,Asian,37,,,,,IT,No,2023,3.32,40473.15,False
3472,Male,Asian,29,,,,,IT,No,2022,3.82,44425.13,False
3473,Non-binary/non-conforming,White,34,,,,,Finance,No,2021,5.0,56767.19,False
3474,Male,Prefer not to say,43,,,,,Operations,No,2023,2.09,57702.61,False
3475,Female,White,37,,,,,Finance,Yes,2020,4.13,68967.0,False
3476,Male,Asian,39,,,,,IT,No,2022,2.77,61502.24,False
3477,Prefer not to say,White,27,,,,,Operations,Yes,2022,3.48,36483.88,False
3478,Male,Asian,29,,,,,Sales,No,2022,3.3,59624.48,False
3479,Male,White,33,,,,,Sales,No,2023,3.16,69773.83,False
3480,Female,White,32,,,,,RD,No,2021,3.49,55265.78,False
3481,Male,White,37,,,,,Operations,No,2021,2.59,64086.71,True
3482,Prefer not to say,White,44,,,,,Operations,No,2022,4.32,67854.65,False
3483,Prefer not to say,White,61,,,,,Operations,Yes,2020,2.06,76468.99,False
3484,Female,White,25,,,,,Operations,Yes,2020,3.93,38066.66,True
3485,Male,White,64,,,,,IT,No,2021,3.24,61335.24,False
3486,Female,Asian,33,,,,,HR,No,2020,2.56,72553.53,False
3487,Male,Prefer not to say,34,,,,,Marketing,No,2021,3.66,86249.92,False
3488,Female,White,33,,,,,RD,No,2022,2.25,71542.93,False
3489,Male,White,36,,,,,Finance,Yes,2021,3.53,73052.37,True
3490,Male,Latin,37,,,,,IT,No,2021,2.36,89819.52,False
3491,Female,White,37,,,,,Sales,No,2022,3.87,86266.3,True
3492,Female,Black,34,,,,,Operations,No,2020,2.76,52216.83,True
3493,Male,White,40,,,,,Sales,No,2021,3.14,50458.51,False
3494,Male,White,27,,,,,Sales,No,2021,3.74,60945.62,True
3495,Prefer not to say,Asian,39,,,,,IT,No,2022,2.88,100305.39,False
3496,Female,White,39,,,,,IT,No,2020,3.45,38142.88,False
3497,Female,White,39,,,,,HR,No,2021,2.29,53306.56,False
3498,Male,White,34,,,,,Marketing,No,2022,4.0,43809.63,False
3499,Male,White,33,,,,,Marketing,Yes,2021,4.91,66871.46,False
3500,Male,White,35,,,,,Finance,Yes,2023,5.0,46959.63,True
3501,Male,Asian,25,,,,,IT,No,2022,3.57,57031.86,True
3502,Male,White,26,,,,,Finance,No,2020,4.13,35748.57,True
3503,Female,White,43,,,,,IT,No,2020,2.08,68323.17,True
3504,Female,Asian,60,,,,,Marketing,No,2020,4.7,69001.53,False
3505,Female,White,34,,,,,HR,No,2020,4.12,54501.58,False
3506,Female,Other,26,,,,,HR,Yes,2021,3.11,57935.21,False
3507,Female,White,42,,,,,Marketing,Yes,2021,4.49,57544.98,False
3508,Female,White,46,,,,,IT,No,2020,3.3,62296.57,False
3509,Female,White,33,,,,,Sales,No,2020,3.13,59273.26,False
3510,Female,Asian,44,,,,,RD,No,2020,3.88,63360.01,False
3511,Male,White,49,,,,,IT,No,2021,2.65,83495.59,False
3512,Male,White,63,,,,,Operations,No,2020,4.32,52788.93,True
3513,Male,White,35,,,,,IT,No,2020,2.66,60360.07,False
3514,Male,Asian,38,,,,,IT,No,2023,2.66,70671.86,False
3515,Male,White,52,,,,,IT,Yes,2023,2.77,43674.96,False
3516,Female,White,33,,,,,IT,No,2020,4.11,32604.05,False
3517,Male,White,26,,,,,Finance,No,2022,3.01,68394.74,False
3518,Male,White,30,,,,,IT,No,2020,2.42,72445.2,False
3519,Male,Black,40,,,,,HR,No,2023,3.02,48748.95,False
3520,Male,Asian,60,,,,,Marketing,No,2022,3.47,50688.21,True
3521,Female,White,38,,,,,Sales,No,2022,2.56,49309.35,False
3522,Female,White,43,,,,,Sales,No,2020,2.58,47836.43,True
3523,Male,Latin,45,,,,,IT,No,2023,5.0,75402.44,False
3524,Female,White,40,,,,,HR,No,2023,2.81,43509.12,False
3525,Female,White,27,,,,,Sales,No,2022,3.24,56135.78,False
3526,Male,White,44,,,,,Sales,Yes,2020,3.21,51419.96,False
3527,Male,Asian,40,,,,,Marketing,No,2021,3.16,38853.6,False
3528,Male,Asian,45,,,,,Finance,No,2021,4.0,70247.41,False
3529,Male,White,44,,,,,Finance,No,2023,4.26,57202.62,False
3530,Female,White,45,,,,,IT,No,2021,3.26,62400.47,False
3531,Male,White,35,,,,,Finance,No,2023,2.51,42378.86,True
3532,Female,White,43,,,,,IT,Yes,2023,4.52,49561.24,True
3533,Transgender,Latin,39,,,,,HR,No,2023,3.42,76341.32,False
3534,Male,White,28,,,,,IT,Yes,2021,4.88,103809.07,False
3535,Female,White,32,,,,,Operations,No,2023,1.7,32528.22,False
3536,Female,White,60,,,,,HR,No,2022,3.66,57024.71,False
3537,Male,White,28,,,,,IT,No,2020,5.0,71184.21,False
3538,Male,White,33,,,,,Marketing,No,2020,3.22,55758.5,False
3539,Female,White,43,,,,,Sales,No,2023,3.32,71523.4,True
3540,Male,White,60,,,,,HR,No,2020,3.74,51999.01,False
3541,Female,White,58,,,,,Sales,No,2021,3.05,61923.1,False
3542,Male,White,41,,,,,IT,No,2021,3.25,57168.92,True
3543,Male,Asian,27,,,,,Sales,No,2020,3.23,74962.32,False
3544,Male,White,29,,,,,HR,No,2021,3.0,54854.53,False
3545,Male,White,45,,,,,Sales,No,2020,4.48,59721.89,False
3546,Female,Asian,26,,,,,Sales,No,2020,3.87,65565.46,False
3547,Male,Asian,40,,,,,Finance,No,2020,3.7,44621.48,False
3548,Male,White,36,,,,,Operations,No,2023,4.15,66031.25,True
3549,Female,White,32,,,,,IT,Yes,2020,3.29,34649.03,False
3550,Male,Asian,29,,,,,IT,No,2023,2.88,43812.9,False
3551,Prefer not to say,White,25,,,,,Operations,No,2020,3.02,70731.97,False
3552,Male,White,35,,,,,HR,No,2020,3.5,50139.54,False
3553,Male,White,34,,,,,Operations,No,2020,2.65,56831.41,False
3554,Female,White,33,,,,,Operations,No,2021,3.1,66604.59,False
3555,Female,White,33,,,,,HR,No,2023,3.09,51807.23,False
3556,Female,Asian,45,,,,,Finance,Yes,2023,5.0,64039.7,False
3557,Female,Asian,29,,,,,Marketing,No,2020,1.28,56498.53,True
3558,Male,White,64,,,,,HR,No,2020,3.36,71535.25,False
3559,Female,White,49,,,,,IT,No,2021,4.88,76925.33,False
3560,Male,Other,31,,,,,IT,No,2021,3.6,69797.35,False
3561,Male,White,26,,,,,Operations,No,2021,4.1,88082.71,False
3562,Prefer not to say,White,35,,,,,Sales,No,2023,3.58,78668.93,False
3563,Female,White,33,,,,,Finance,Yes,2023,2.97,52576.36,False
3564,Female,White,25,,,,,RD,No,2023,1.71,77645.44,False
3565,Female,Asian,31,,,,,IT,No,2020,3.66,57097.22,False
3566,Male,White,30,,,,,HR,No,2023,2.88,59079.8,False
3567,Male,White,32,,,,,Sales,No,2022,2.86,69175.79,False
3568,Male,White,34,,,,,HR,No,2022,3.1,81684.9,False
3569,Male,White,40,,,,,HR,No,2021,4.9,71825.68,False
3570,Male,White,48,,,,,Finance,Yes,2023,5.0,92335.89,False
3571,Male,White,38,,,,,HR,No,2022,3.67,81297.96,False
3572,Male,White,30,,,,,IT,No,2021,3.13,72847.4,False
3573,Male,White,51,,,,,RD,No,2023,2.56,49608.98,False
3574,Male,White,38,,,,,Finance,No,2020,3.87,62304.01,False
3575,Male,White,31,,,,,Operations,No,2022,4.93,66074.96,False
3576,Male,White,41,,,,,Marketing,No,2020,3.3,75449.47,False
3577,Male,White,34,,,,,IT,No,2023,1.6,74560.0,True
3578,Male,White,29,,,,,HR,No,2022,4.04,67543.11,False
3579,Male,White,40,,,,,Finance,No,2023,4.29,66805.25,False
3580,Male,White,40,,,,,RD,No,2020,2.23,75806.85,False
3581,Female,White,27,,,,,Marketing,No,2022,3.64,47951.51,False
3582,Female,White,26,,,,,Finance,No,2020,3.86,83198.12,True
3583,Male,White,56,,,,,Finance,No,2023,3.44,34292.5,False
3584,Female,Asian,40,,,,,Operations,No,2023,2.87,71896.19,False
3585,Female,Asian,34,,,,,Sales,No,2020,4.31,53258.8,False
3586,Male,White,44,,,,,Finance,No,2022,3.18,80038.7,True
3587,Female,White,50,,,,,HR,No,2020,2.31,64821.0,False
3588,Female,Middle Eastern,36,,,,,IT,No,2023,1.86,64575.27,False
3589,Male,White,62,,,,,IT,No,2020,4.51,73313.82,False
3590,Male,White,38,,,,,HR,No,2023,3.99,77135.81,False
3591,Female,White,34,,,,,IT,No,2020,3.57,55262.13,False
3592,Male,White,39,,,,,IT,No,2022,3.15,80521.99,False
3593,Male,White,29,,,,,Operations,No,2022,3.08,48732.94,False
3594,Male,White,34,,,,,Finance,No,2020,2.64,64920.04,False
3595,Male,White,65,,,,,Finance,No,2020,3.15,77539.55,False
3596,Male,Asian,55,,,,,Sales,No,2022,1.8,71932.74,False
3597,Female,Asian,62,,,,,Finance,Yes,2023,2.91,59543.0,False
3598,Male,White,26,,,,,Marketing,No,2022,3.25,59099.11,True
3599,Female,Asian,45,,,,,Marketing,No,2023,3.99,64957.11,False
3600,Male,White,36,,,,,IT,No,2020,3.47,54959.51,False
3601,Prefer not to say,White,30,,,,,Operations,No,2020,4.14,91271.14,False
3602,Transgender,White,62,,,,,Operations,No,2023,4.58,63729.94,False
3603,Male,White,55,,,,,IT,No,2020,4.35,41905.61,False
3604,Male,White,36,,,,,HR,No,2023,3.88,47079.75,False
3605,Male,White,52,,,,,Finance,No,2021,3.51,65654.65,False
3606,Male,Asian,30,,,,,Sales,No,2022,2.72,60387.64,False
3607,Female,White,34,,,,,Sales,No,2021,4.09,86981.26,False
3608,Female,Prefer not to say,35,,,,,HR,No,2023,4.84,45468.71,False
3609,Female,Middle Eastern,41,,,,,Marketing,No,2022,3.77,60344.58,False
3610,Male,Asian,32,,,,,IT,No,2023,5.0,44197.81,False
3611,Male,White,42,,,,,HR,No,2022,2.28,57610.18,False
3612,Female,White,57,,,,,Sales,No,2022,2.58,83038.81,False
3613,Male,White,35,,,,,IT,No,2022,4.18,47954.96,False
3614,Male,White,45,,,,,IT,No,2022,3.71,73805.64,False
3615,Male,White,30,,,,,HR,No,2023,4.55,70893.61,False
3616,Female,White,63,,,,,Sales,No,2022,3.49,59466.43,True
3617,Female,White,37,,,,,RD,No,2022,2.81,66968.23,False
3618,Male,White,40,,,,,IT,No,2021,3.33,47599.69,False
3619,Female,Latin,25,,,,,HR,No,2020,2.27,82657.25,False
3620,Male,White,40,,,,,Finance,No,2020,2.6,93872.68,False
3621,Male,White,30,,,,,HR,No,2021,4.28,65706.57,False
3622,Male,White,35,,,,,IT,No,2021,4.2,101346.59,False
3623,Female,White,32,,,,,Operations,No,2023,3.79,54293.41,False
3624,Female,Black,34,,,,,Operations,No,2023,2.12,58793.37,False
3625,Male,White,35,,,,,IT,No,2023,3.21,86478.34,False
3626,Female,White,34,,,,,RD,No,2021,2.52,53465.74,True
3627,Female,Other,41,,,,,Marketing,No,2021,4.44,40734.62,True
3628,Male,White,40,,,,,HR,No,2022,3.03,40824.24,False
3629,Female,White,45,,,,,Sales,No,2023,2.63,88239.41,False
3630,Male,White,26,,,,,Finance,No,2023,3.52,57064.63,False
3631,Male,Black,56,,,,,Finance,No,2023,2.99,55992.55,False
3632,Female,White,43,,,,,IT,No,2020,4.69,44443.86,False
3633,Male,White,42,,,,,Sales,No,2022,2.91,79225.09,False
3634,Male,Asian,54,,,,,IT,No,2023,2.38,47948.94,False
3635,Male,White,45,,,,,HR,No,2023,1.78,57631.05,False
3636,Male,White,37,,,,,IT,No,2023,3.48,69492.81,True
3637,Male,Prefer not to say,34,,,,,Marketing,Yes,2020,3.05,49039.31,True
3638,Male,White,28,,,,,Marketing,No,2020,2.36,62321.27,True
3639,Male,White,33,,,,,Sales,No,2021,4.45,86033.14,False
3640,Male,White,55,,,,,Sales,No,2022,4.03,71423.82,False
3641,Male,Asian,32,,,,,HR,No,2021,3.48,60262.32,True
3642,Male,White,48,,,,,Finance,No,2022,4.59,68222.97,False
3643,Prefer not to say,Asian,31,,,,,Sales,No,2020,4.03,53246.68,True
3644,Male,White,29,,,,,IT,No,2023,2.84,94942.28,False
3645,Male,Asian,42,,,,,Sales,Yes,2021,2.67,47535.88,False
3646,Male,White,39,,,,,IT,No,2023,4.15,68163.89,False
3647,Male,White,42,,,,,IT,No,2021,3.82,66725.38,False
3648,Male,White,60,,,,,IT,No,2020,3.64,80131.44,False
3649,Prefer not to say,Middle Eastern,54,,,,,Sales,No,2020,2.82,81547.61,False
3650,Female,White,29,,,,,IT,No,2020,3.99,59358.14,False
3651,Prefer not to say,White,60,,,,,Sales,No,2021,2.9,69360.0,False
3652,Male,White,27,,,,,Finance,No,2022,3.42,69928.02,False
3653,Female,White,50,,,,,IT,No,2021,4.66,28444.45,False
3654,Female,White,37,,,,,IT,No,2022,2.97,37871.94,False
3655,Male,Asian,41,,,,,Sales,No,2021,2.24,50331.64,False
3656,Female,White,62,,,,,IT,No,2021,2.66,52049.94,False
3657,Male,White,45,,,,,Marketing,No,2020,4.3,47010.76,False
3658,Male,Asian,30,,,,,IT,No,2023,3.7,68619.36,False
3659,Male,White,30,,,,,IT,No,2023,3.4,65031.78,False
3660,Male,Middle Eastern,33,,,,,Sales,No,2022,3.09,61779.58,False
3661,Female,White,43,,,,,IT,No,2023,3.89,42465.06,True
3662,Male,White,58,,,,,Sales,No,2021,2.82,64331.83,False
3663,Male,White,38,,,,,Sales,No,2021,3.74,25599.73,False
3664,Female,White,35,,,,,Sales,No,2020,2.91,57551.2,False
3665,Male,White,44,,,,,Operations,Yes,2020,2.78,65947.76,False
3666,Female,Asian,42,,,,,Operations,No,2023,2.99,56824.58,False
3667,Male,White,25,,,,,IT,No,2022,3.2,41538.47,False
3668,Male,White,35,,,,,RD,No,2023,3.46,68372.25,False
3669,Male,Asian,42,,,,,Finance,No,2023,3.69,44440.68,False
3670,Male,White,28,,,,,Marketing,Yes,2023,1.0,52812.95,False
3671,Female,White,39,,,,,HR,No,2023,2.85,69707.45,False
3672,Female,Middle Eastern,43,,,,,Finance,No,2021,3.19,87594.77,False
3673,Female,White,34,,,,,Marketing,No,2022,4.7,60508.75,True
3674,Female,Asian,46,,,,,Sales,No,2021,2.64,43671.67,False
3675,Male,White,42,,,,,Sales,No,2022,3.63,67830.06,True
3676,Female,Asian,28,,,,,Sales,No,2020,4.7,65482.74,False
3677,Male,White,37,,,,,Marketing,No,2023,2.45,74314.96,False
3678,Female,Middle Eastern,30,,,,,HR,No,2021,3.82,97654.96,False
3679,Female,Asian,39,,,,,IT,No,2022,2.86,44935.51,False
3680,Male,White,36,,,,,IT,No,2020,3.1,68783.47,False
3681,Male,White,34,,,,,Sales,No,2020,2.86,88233.77,False
3682,Male,White,35,,,,,IT,Yes,2023,2.91,87292.39,False
3683,Female,Asian,59,,,,,Operations,No,2022,5.0,29600.03,False
3684,Male,Black,27,,,,,Finance,No,2021,4.18,58454.67,False
3685,Male,White,45,,,,,IT,No,2023,4.38,87267.81,False
3686,Male,White,35,,,,,Marketing,No,2021,3.89,108359.64,False
3687,Male,Latin,60,,,,,Marketing,Yes,2020,2.21,75556.94,False
3688,Male,White,57,,,,,Finance,No,2021,3.82,59482.05,False
3689,Male,White,43,,,,,Finance,No,2021,4.36,49861.95,False
3690,Male,White,31,,,,,Finance,Yes,2023,2.82,98281.15,False
3691,Male,White,63,,,,,IT,Yes,2021,4.27,75931.12,False
3692,Male,White,32,,,,,Finance,No,2023,4.06,52279.0,False
3693,Female,White,57,,,,,Sales,No,2020,4.98,56996.44,False
3694,Male,White,65,,,,,Sales,No,2023,3.17,69652.8,False
3695,Male,White,45,,,,,Finance,No,2023,2.62,73157.1,True
3696,Male,Asian,49,,,,,Sales,No,2022,3.21,46355.15,False
3697,Female,Middle Eastern,62,,,,,Sales,No,2021,4.65,51324.17,False
3698,Male,Black,65,,,,,Operations,Yes,2020,2.04,36185.38,True
3699,Male,White,41,,,,,HR,No,2023,1.85,80596.43,False
3700,Female,White,29,,,,,IT,No,2020,3.57,55085.67,False
3701,Female,White,27,,,,,Sales,No,2022,3.15,66235.24,False
3702,Male,White,26,,,,,Finance,No,2021,3.51,86333.88,False
3703,Male,White,45,,,,,Finance,No,2023,4.26,68298.05,False
3704,Male,White,45,,,,,Marketing,No,2021,3.06,63305.44,True
3705,Male,White,52,,,,,IT,No,2022,2.0,67908.82,False
3706,Male,White,33,,,,,Sales,No,2022,5.0,65947.9,False
3707,Female,Asian,30,,,,,Finance,No,2020,2.7,69297.37,False
3708,Female,White,49,,,,,Finance,No,2023,2.65,64089.57,False
3709,Female,White,31,,,,,IT,No,2020,4.38,52287.27,True
3710,Female,White,47,,,,,Marketing,No,2022,3.19,74260.32,False
3711,Male,White,37,,,,,Finance,No,2021,3.45,83457.27,False
3712,Male,Latin,44,,,,,Operations,No,2020,3.89,44925.04,False
3713,Male,White,57,,,,,IT,No,2020,4.37,87991.76,True
3714,Female,White,29,,,,,Finance,No,2021,3.23,64833.02,False
3715,Female,White,59,,,,,Finance,Yes,2020,4.72,63709.13,False
3716,Female,Asian,26,,,,,Marketing,No,2021,1.79,66322.28,False
3717,Male,White,33,,,,,Sales,No,2023,4.11,56495.35,False
3718,Male,White,26,,,,,Operations,No,2021,2.83,79312.47,False
3719,Male,Asian,37,,,,,Finance,No,2023,4.6,53413.53,False
3720,Female,Black,35,,,,,Operations,No,2021,3.61,35501.11,False
3721,Male,White,36,,,,,Sales,Yes,2022,2.96,50033.66,False
3722,Male,White,25,,,,,IT,No,2022,4.03,73505.33,True
3723,Male,White,31,,,,,Marketing,No,2023,4.21,50817.97,False
3724,Female,White,30,,,,,Sales,No,2023,4.01,82019.05,False
3725,Male,White,27,,,,,IT,No,2022,2.68,82839.25,False
3726,Male,Black,26,,,,,Finance,No,2023,3.11,76501.43,False
3727,Male,Asian,37,,,,,Operations,No,2021,3.5,60184.51,False
3728,Female,White,29,,,,,IT,No,2021,3.47,63358.49,False
3729,Other,White,29,,,,,HR,No,2022,4.1,47094.32,False
3730,Male,White,43,,,,,Finance,No,2020,1.89,79936.75,False
3731,Male,White,56,,,,,Marketing,No,2021,3.77,70697.5,False
3732,Female,Latin,44,,,,,Operations,No,2023,3.27,67628.82,False
3733,Male,White,62,,,,,IT,No,2020,2.83,90324.68,True
3734,Female,White,25,,,,,IT,Yes,2020,2.91,51437.71,True
3735,Female,Asian,49,,,,,Sales,No,2021,3.33,52253.32,False
3736,Male,White,38,,,,,HR,No,2021,1.0,69900.06,False
3737,Male,White,26,,,,,Sales,No,2020,2.94,50968.47,False
3738,Male,White,47,,,,,Marketing,No,2020,2.8,62186.02,False
3739,Male,Asian,32,,,,,Finance,No,2022,3.93,65154.82,False
3740,Female,White,31,,,,,IT,No,2023,2.86,55309.19,True
3741,Male,White,39,,,,,HR,No,2022,3.33,84634.84,False
3742,Female,White,42,,,,,Sales,No,2021,4.73,38949.24,False
3743,Transgender,White,29,,,,,Marketing,No,2022,4.3,81841.57,False
3744,Male,White,35,,,,,Sales,No,2022,4.22,74917.78,False
3745,Male,White,31,,,,,Finance,No,2022,3.1,56467.57,False
3746,Other,Asian,51,,,,,Sales,No,2022,3.93,46020.48,False
3747,Male,Middle Eastern,38,,,,,Operations,No,2023,3.31,33795.76,False
3748,Female,White,41,,,,,Sales,No,2023,3.34,48826.58,True
3749,Male,White,39,,,,,Marketing,No,2020,3.83,80707.65,False
3750,Male,Middle Eastern,40,,,,,RD,No,2021,3.02,64158.71,False
3751,Male,White,35,,,,,Marketing,No,2022,4.69,82444.71,False
3752,Male,White,39,,,,,Operations,No,2020,3.37,55701.93,False
3753,Female,White,39,,,,,Marketing,No,2020,3.99,69558.07,False
3754,Female,Middle Eastern,27,,,,,Marketing,Yes,2020,4.66,49898.52,False
3755,Male,White,30,,,,,Operations,No,2023,4.33,50516.37,False
3756,Female,White,42,,,,,Operations,No,2022,2.37,58321.64,False
3757,Male,White,37,,,,,Sales,No,2022,3.86,55025.5,False
3758,Female,Asian,29,,,,,HR,No,2021,4.18,34658.15,False
3759,Male,White,43,,,,,Operations,No,2022,4.21,62265.28,False
3760,Male,White,39,,,,,Sales,Yes,2022,2.61,66596.53,False
3761,Male,White,57,,,,,IT,No,2020,2.97,84025.38,False
3762,Male,White,41,,,,,Marketing,No,2021,4.3,79052.09,False
3763,Female,White,45,,,,,Marketing,No,2022,2.89,76635.22,False
3764,Female,White,32,,,,,Sales,No,2023,3.26,69740.93,True
3765,Male,White,30,,,,,Marketing,No,2022,4.76,69989.19,False
3766,Male,White,36,,,,,Finance,No,2020,3.46,46565.83,False
3767,Female,White,26,,,,,IT,No,2023,2.92,61868.24,False
3768,Male,White,40,,,,,IT,No,2020,2.8,73951.91,False
3769,Female,White,34,,,,,Operations,No,2022,3.77,79912.64,False
3770,Female,White,29,,,,,Operations,No,2023,2.43,69270.78,False
3771,Male,Prefer not to say,36,,,,,IT,No,2021,3.3,83605.75,False
3772,Male,White,31,,,,,Sales,Yes,2021,3.77,49520.03,False
3773,Male,White,39,,,,,IT,No,2023,4.54,60103.74,False
3774,Male,White,40,,,,,Finance,No,2023,4.03,71440.26,False
3775,Male,Asian,25,,,,,Operations,No,2020,2.93,74172.86,False
3776,Female,White,43,,,,,IT,No,2023,4.44,57795.84,False
3777,Male,Asian,31,,,,,Sales,No,2020,3.26,57386.98,False
3778,Male,White,33,,,,,IT,Yes,2022,2.51,75307.1,True
3779,Female,Asian,30,,,,,Sales,Yes,2020,3.36,39836.68,False
3780,Male,White,25,,,,,Marketing,No,2023,4.65,89111.07,False
3781,Female,White,62,,,,,IT,Yes,2023,3.63,47667.92,False
3782,Female,Asian,25,,,,,HR,No,2022,3.51,29991.12,False
3783,Male,White,33,,,,,Finance,No,2023,4.81,65151.01,False
3784,Male,White,61,,,,,IT,No,2023,2.35,90476.88,False
3785,Female,White,39,,,,,Sales,Yes,2021,2.47,67893.05,False
3786,Male,White,26,,,,,IT,No,2021,2.21,76266.36,False
3787,Male,White,37,,,,,Sales,No,2022,3.8,65620.79,False
3788,Female,White,43,,,,,Operations,No,2020,3.63,57697.19,False
3789,Male,White,40,,,,,IT,No,2021,4.73,41826.36,False
3790,Male,White,53,,,,,HR,No,2020,3.69,31109.21,False
3791,Female,White,37,,,,,Finance,No,2023,3.18,62508.56,False
3792,Other,White,39,,,,,Finance,No,2021,3.5,84688.24,True
3793,Male,White,58,,,,,HR,No,2022,3.59,70162.01,False
3794,Male,White,35,,,,,Finance,No,2022,2.16,74353.99,False
3795,Female,Asian,39,,,,,Sales,No,2022,5.0,73489.77,True
3796,Female,White,60,,,,,IT,No,2021,3.92,64336.98,False
3797,Male,Black,26,,,,,IT,No,2020,3.67,56844.16,True
3798,Male,White,43,,,,,IT,No,2023,3.99,52722.13,False
3799,Female,White,30,,,,,Sales,Yes,2020,4.07,87706.53,False
3800,Male,White,64,,,,,Operations,No,2020,3.39,72898.22,False
3801,Male,White,35,,,,,IT,No,2023,3.0,50845.97,False
3802,Male,Asian,26,,,,,Finance,No,2023,3.98,42689.24,False
3803,Male,White,25,,,,,Finance,No,2021,3.81,83795.96,True
3804,Non-binary/non-conforming,White,54,,,,,Sales,No,2021,2.85,49438.37,True
3805,Male,White,27,,,,,Marketing,No,2021,4.64,92807.51,False
3806,Male,Asian,62,,,,,Marketing,No,2021,3.73,21287.75,False
3807,Female,White,42,,,,,Operations,No,2021,4.08,79431.81,True
3808,Male,White,64,,,,,Finance,No,2023,4.61,72303.42,False
3809,Male,Asian,43,,,,,Sales,No,2020,3.52,60101.02,False
3810,Male,White,28,,,,,Sales,No,2021,3.75,62368.12,True
3811,Female,White,44,,,,,Sales,No,2021,4.15,85892.07,True
3812,Male,White,29,,,,,IT,No,2020,2.92,75605.88,False
3813,Male,White,33,,,,,IT,No,2021,3.54,51451.95,False
3814,Male,Asian,45,,,,,Sales,No,2020,3.6,35294.72,False
3815,Female,Black,33,,,,,IT,No,2020,2.74,56022.03,False
3816,Male,Asian,29,,,,,Operations,No,2023,5.0,58485.54,False
3817,Prefer not to say,White,41,,,,,Finance,No,2022,2.37,42201.98,False
3818,Prefer not to say,White,43,,,,,Finance,No,2023,2.46,64169.1,False
3819,Male,White,56,,,,,Operations,Yes,2022,4.55,56390.98,False
3820,Female,White,25,,,,,Operations,No,2022,4.07,59928.2,False
3821,Male,White,31,,,,,Sales,No,2022,2.68,75888.85,False
3822,Male,Asian,28,,,,,RD,No,2021,3.99,78650.23,False
3823,Male,White,32,,,,,HR,No,2023,4.67,78633.34,True
3824,Male,White,24,,,,,Marketing,No,2022,3.48,54178.39,False
3825,Male,Asian,28,,,,,Sales,No,2020,5.0,63480.35,False
3826,Prefer not to say,White,35,,,,,IT,No,2021,2.12,65946.61,False
3827,Male,Asian,41,,,,,IT,Yes,2023,4.06,40516.26,False
